,"ARTI","8800","READINGS IN AI",,"20860","POTTER",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"30866","BETTINGER",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"40861","GOODIE",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"44067","MAIER",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"50867","MCCLENDON",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"60862","BHANDARKAR",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"70868","HOOGENBOOM",,999,0,,,
,"ARTI","8800","READINGS IN AI",,"80863","DOSHI",,999,0,,,
,"ARTS","2000","ART APPREC",,"08881","BERMUDEZ",,120,99,,,
,"ARTS","2000","ART APPREC",,"28882","JUNG",,120,120,,,
,"ARTS","2000","ART APPREC",,"68884","BRANTLEY",,120,109,,,
,"ARTS","2050","CULT DIV AM ART",,"48883","JUNG",,100,96,,,
,"ARTS","4900","PROF PRAC BUS OF",,"00086","HWANGBO",,15,14,,,
,"ARTS","4920","SEM IN CONT ART",,"51100","BUSTER",,5,5,,,
,"ARTS","6900","PROF PRAC BUS OF",,"10087","HWANGBO",,0,2,,,
,"ARTS","6920","SEM IN CONT ART",,"71101","BUSTER",,9,9,,,
,"ARTS","7005","GRAD STUDENT SEM",,"01604","JACKSON",,1,3,,,
,"ARTS","7005","GRAD STUDENT SEM",,"03327","MORRISON",,1,3,,,
,"ARTS","7005","GRAD STUDENT SEM",,"04493","HARSHMAN",,2,2,,,
,"ARTS","7005","GRAD STUDENT SEM",,"04888","ABBE",,1,1,,,
,"ARTS","7005","GRAD STUDENT SEM",,"05384","HOCKING",,1,1,,,
,"ARTS","7005","GRAD STUDENT SEM",,"05479","MORRISSEY",,1,2,,,
,"ARTS","7005","GRAD STUDENT SEM",,"13409","WALLACE",,1,6,,,
,"ARTS","7005","GRAD STUDENT SEM",,"26531","SIMON",,1,1,,,
,"ARTS","7005","GRAD STUDENT SEM",,"31967","HOUSER",,1,3,,,
,"ARTS","7005","GRAD STUDENT SEM",,"41606","STRANGE",,1,2,,,
,"ARTS","7005","GRAD STUDENT SEM",,"53140","BUONACCORSI",,1,1,,,
,"ARTS","7005","GRAD STUDENT SEM",,"61607","HWANGBO",,1,0,,,
,"ARTS","7005","GRAD STUDENT SEM",,"75066","MARSHALL",,1,5,,,
,"ARTS","7005","GRAD STUDENT SEM",,"75360","CRENSHAW",,1,0,,,
,"ARTS","7005","GRAD STUDENT SEM",,"82709","HARSHMAN",,1,3,,,
,"ARTS","7990","TEACHING PRACTICUM",,"04101","SWINDLER",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"24276","HOUSER",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"25847","HATMAKER",,1,2,,,
,"ARTS","7990","TEACHING PRACTICUM",,"26108","MORRISON",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"31760","COLBURN",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"35002","HARSHMAN",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"71096","PEARSE",,0,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"76234","SCHEER",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"76346","BUONACCORSI",,1,1,,,
,"ARTS","7990","TEACHING PRACTICUM",,"85643","SAUPE",,1,1,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"04891","SIMON",,1,1,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"43596","HENRY",,1,0,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"72751","SIMON",,5,3,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"74077","HENRY",,1,3,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"76007","COSTANTINO",,1,0,,,
,"ARTS","9000","DOCTORAL RESEARCH",,"81964","COSTANTINO",,5,3,,,
,"ARTS","9005","DOC GRAD STU SEM",,"23399","WALLACE",,1,3,,,
,"ARTS","9005","DOC GRAD STU SEM",,"23418","SIMON",,3,1,,,
,"ARTS","9005","DOC GRAD STU SEM",,"41962","COSTANTINO",,6,4,,,
,"ARTS","9005","DOC GRAD STU SEM",,"55339","KIRIN",,1,1,,,
,"ARTS","9005","DOC GRAD STU SEM",,"81608","HENRY",,1,2,,,
,"ARTS","9005","DOC GRAD STU SEM",,"84038","ANDREW",,1,1,,,
,"ARTS","9005","DOC GRAD STU SEM",,"92752","SIMON",,5,1,,,
,"ARTS","9010","DIR STUDY ART HIST",,"03417","SIMON",,3,0,,,
,"ARTS","9010","DIR STUDY ART HIST",,"35338","KIRIN",,3,1,,,
,"ARTS","9010","DIR STUDY ART HIST",,"53400","WALLACE",,3,0,,,
,"ARTS","9010","DIR STUDY ART HIST",,"83875","WALLACE",,3,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"01609","HENRY",,1,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"05068","COSTANTINO",,1,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"06339","HENRY",,1,1,,,
,"ARTS","9300","DOCT DISSERTATION",,"61963","COSTANTINO",,5,3,,,
,"ASTR","1010","ASTRO SOLAR SYSTEM",,"58634","SHAW",,195,123,,,
,"ASTR","1010L","ASTRO SOLS SYS LAB",,"48642","Multiple",,32,32,,,
,"ASTR","1020","STEL & GALAC ASTRO",,"98636","SONG",,62,60,,,
,"ASTR","1020L","STEL&GAL ASTRO LAB",,"68643","Multiple",,16,16,,,
,"ASTR","1110","INTR ASTR MAJORS I",,"28638","CAILLAULT",,15,17,,,
,"ASTR","1110H","INTRO ASTRO HONORS",,"48639","CAILLAULT",,10,9,,,
,"ASTR","1110L","INTRO AST HNRS LAB",,"18646","MAGNANI",,10,3,,,
,"ASTR","1660","HISTORY OF ASTRON",,"08640","MAGNANI",,60,56,,,
,"ASTR","1870","BLACK HOLES",,"28641","MAGNANI",,20,20,,,
,"ASTR","2030L","INTR ASTR OBSERV",,"08645","MAGNANI",,10,9,,,
,"ASTR","4020","ASTR II GALAXIES",,"38647","SHELTON",,15,12,,,
,"ASTR","4660","ASTRO RESEARCH",,"78649","SONG",,10,1,,,
,"ASTR","4960H","DIRECTED RESEARCH H",,"38650","Staff",,5,0,,,
,"ASTR","4970H","DIRECTED RSRCH HON",,"58651","Staff",,5,0,,,
,"ASTR","4990H","HONORS THESIS",,"78652","Staff",,5,0,,,
,"ASTR","6020","ASTR II GALAXIES",,"58648","SHELTON",,10,0,,,
,"ASTR","7010","INTRO ASTR TEACHERS",,"78635","SHAW",,5,1,,,
,"ASTR","7020","INTR ASTR TCH STARS",,"08637","SONG",,0,0,,,
,"ASTR","8210","ASTRONOMY SEMINAR",,"98653","SHELTON",,15,5,,,
,"BCHE","2910","INTRO BIOCH EGR DES",,"76156","RAMASAMY",,33,27,,,
,"BCHE","4655","META ENGR SYN BIO",,"16136","YAN",,30,7,,,
,"BCHE","6655","META ENGR SYN BIO",,"06158","YAN",,4,2,,,
,"BCHE","7010","PROJECT MSRESEARCH",,"95330","EITEMAN",,1,1,,,
,"BCMB","3100","INTRODUCT BIOCHEM",,"08953","Multiple",,60,83,,,
,"BCMB","3100","INTRODUCT BIOCHEM",,"09021","LEMONS",,25,36,,,
,"BCMB","3100","INTRODUCT BIOCHEM",,"37272","Multiple",,150,159,,,
,"BCMB","3100","INTRODUCT BIOCHEM",,"47295","Multiple",,150,163,,,
,"BCMB","4005","COMP SKILL FOR BIOL",,"64930","Multiple",,2,2,,,
,"BCMB","4010","BIOC & MOL BIOL I",,"77341","GLOVER",,125,83,,,
,"BCMB","4110","PHYS BIOCHEM",,"17304","Multiple",,100,69,,,
,"BCMB","4120","HUMAN BIOCHEMISTRY",,"17318","Multiple",,160,96,,,
,"BCMB","4121H","HUMAN BIOC HON",,"57323","DAILEY",,20,7,,,
,"BCMB","4190","INTRODUCTORY NMR",,"07343","URBAUER",,10,0,,,
,"BCMB","4960H","BIOC MOL BIO I",,"06074","HAJDUK",,3,2,,,
,"BCMB","4960H","BIOC MOL BIO I",,"06213","STEET",,1,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"26092","KLONOWSKI",,2,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"32617","ZHAO",,2,0,,,
,"BCMB","4960H","BIOC MOL BIO I",,"55938","ZHANG",,2,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"75617","STICE",,2,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"85805","MORAN",,2,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"86081","MANLEY",,1,1,,,
,"BCMB","4960H","BIOC MOL BIO I",,"92590","DOLAN",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"03157","DAILEY",,3,2,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"16018","MURALIDHARAN",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"16133","BAR-PELED",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"23161","PHILLIPS",,3,3,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"24875","EITEMAN",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"53056","AMSTER",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"53266","LANZILOTTA",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"53557","WOOD",,3,2,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"55941","DOLAN",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"65625","MUSZYNSKI",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"73267","LEMONS",,3,2,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"76430","HOOKS",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"76489","MOHNEN",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"86419","KIPREOS",,2,1,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"93268","ZHAO",,3,2,,,
,"BCMB","4960L","BIOC&MOL BIO RES I",,"96025","SCHMIDT",,2,0,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"03269","FRANKLIN",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"06325","WENG",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"11465","ADAMS",,3,2,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"13104","BEEDLE",,2,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"31595","TERNS",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"33556","MOHNEN",,1,0,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"36294","STEET",,2,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"46420","CAI",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"54935","STRIEPEN",,2,0,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"55809","MANLEY",,2,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"66306","LANZILOTTA",,1,1,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"73057","SCHMIDT",,2,2,,,
,"BCMB","4970H","BIOC&MOL BIO RES II",,"92170","PIERCE",,5,4,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"03151","FRANKLIN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"06163","HAJDUK",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"12616","MEAGHER",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"13569","ADAMS",,3,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"22690","SHEN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"23919","ORLANDO",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"26206","TSAI",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"32343","ROSE",,3,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"32472","KENNEDY",,4,3,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"32827","HARN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"33265","ZHAO",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"33640","MOHNEN",,5,3,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"46076","SCHMIDT",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"52120","BERGMANN",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"56006","BAR-PELED",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"56023","WOOD",,3,2,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"61509","DOWNS",,3,2,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"66497","BECKSTEAD",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"72121","WANG",,3,2,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"73494","BLUM",,2,1,,,
,"BCMB","4970L","BIOC&MOL BIO RES II",,"95151","PHILLIPS",,2,1,,,
,"BCMB","4990H","BMB HONORS THESIS",,"16326","WENG",,1,0,,,
,"BCMB","4990H","BMB HONORS THESIS",,"96042","TIEMEYER",,1,1,,,
,"BCMB","6000","BIOCHEM & MOL BIOL",,"77324","Multiple",,50,41,,,
,"BCMB","6005","COMP SKILL FOR BIOL",,"58942","Multiple",,3,1,,,
,"BCMB","6010","BIOC & MOL BIOL I",,"97342","GLOVER",,50,16,,,
,"BCMB","6110","PHYS BIOCHEM",,"37305","Multiple",,95,2,,,
,"BCMB","6120","HUMAN BIOCHEMISTRY",,"07320","Multiple",,35,2,,,
,"BCMB","6190","INTRODUCTORY NMR",,"47345","URBAUER",,5,0,,,
,"BCMB","7000","MASTER'S RESEARCH",,"05952","ADAMS",,2,1,,,
,"BCMB","7300","MASTER'S THESIS",,"15953","ADAMS",,2,1,,,
,"BCMB","7300","MASTER'S THESIS",,"76749","WELLS",,1,1,,,
,"BCMB","8005","GRAD DEVELOP",,"97325","SCHMIDT",,20,6,,,
,"BCMB","8010","ADV BIOC/MOL BIOL I",,"07326","Multiple",,180,23,,,
,"BCMB","8035","LAB ROTATION",,"27327","WELLS",,20,5,,,
,"BCMB","8060","BIOC & MOL BIOL SEM",,"67329","Multiple",,100,58,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"03319","PRESTEGARD",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"03353","WELLS",,20,10,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"13295","FECHHEIMER",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"13314","MOHNEN",,4,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"23273","CARLSON",,3,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"23354","WOOD",,5,0,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"33279","DAILEY",,3,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"33301","GARFINKEL",,6,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"43307","LANZILOTTA",,6,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"43355","WOODS",,4,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"53350","TERNS",,10,4,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"63292","DALTON",,10,6,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"63311","MEDLOCK",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"63356","YORK",,2,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"73270","ADAMS",,10,6,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"73317","MOREMEN",,5,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"73320","SABATINI",,3,2,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"73348","SCHMIDT",,5,0,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"73351","TIEMEYER",,5,4,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"83276","BAR-PELED",,3,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"93304","HAJDUK",,10,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"93318","PIERCE",,6,3,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"93349","STEET",,5,1,,,
,"BCMB","8070","RESEARCH DISCUSSION",,"93352","WANG",,5,3,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03277","BAR-PELED",,3,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03280","DAILEY",,3,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03305","HAJDUK",,10,3,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03336","PIERCE",,6,3,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03358","STEET",,5,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"03361","WANG",,5,3,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"13359","TERNS",,10,4,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"13362","WELLS",,20,10,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"23337","PRESTEGARD",,2,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"33296","FECHHEIMER",,2,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"33315","MOHNEN",,4,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"33363","WOOD",,5,0,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"43274","CARLSON",,3,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"53302","GARFINKEL",,6,3,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"53364","WOODS",,4,2,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"63308","LANZILOTTA",,6,2,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"63339","SABATINI",,3,2,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"73365","YORK",,2,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"83293","DALTON",,10,6,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"83312","MEDLOCK",,2,1,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"83357","SCHMIDT",,5,0,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"83360","TIEMEYER",,5,4,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"93271","ADAMS",,10,8,,,
,"BCMB","8080","BIOC & MOL BIOL LIT",,"93335","MOREMEN",,5,1,,,
,"BCMB","8189","NMR SPECTROSCOPY",,"87347","URBAUER",,5,2,,,
,"BCMB","8210","COMP METHODS",,"37336","Multiple",,15,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03272","ADAMS",,8,6,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03294","DALTON",,10,6,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03313","MEDLOCK",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03344","PRESTEGARD",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03367","STEET",,5,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"03370","WANG",,5,4,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"13278","CARLSON",,3,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"13281","DAILEY",,3,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"13345","SABATINI",,3,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"23306","HAJDUK",,10,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"23368","TERNS",,10,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"23371","WELLS",,20,10,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43369","TIEMEYER",,5,4,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"43372","WOOD",,5,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"53316","MOHNEN",,4,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"63275","CARLSON",,3,0,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"63342","MOREMEN",,5,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"63373","WOODS",,4,2,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"73298","FECHHEIMER",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"73303","GARFINKEL",,6,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"76069","BAR-PELED",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"83309","LANZILOTTA",,6,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"83343","PIERCE",,6,3,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"83374","YORK",,2,1,,,
,"BCMB","9000","DOCTORAL RESEARCH",,"93366","SCHMIDT",,5,0,,,
,"BCMB","9300","DOCT DISSERTATION",,"15631","TERNS",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"35758","WELLS",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"36005","YORK",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"55616","TIEMEYER",,2,1,,,
,"BCMB","9300","DOCT DISSERTATION",,"65530","WOODS",,2,1,,,
,"BHSI","7000","MASTER'S RESEARCH",,"14253","PETERSON",,10,3,,,
,"BHSI","7000","MASTER'S RESEARCH",,"34254","BLUM",,5,1,,,
,"BHSI","7200","INTOR BIOMFG",,"74256","PETERSON",,10,0,,,
,"BHSI","7800","MBB INTERNSHIP",,"94257","PETERSON",,5,0,,,
,"BHSI","8000","BIOETHICS",,"94050","LAUDERDALE",,5,0,,,
,"BHSI","8030","CURR LIT NEURO",,"04373","MILLER",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"04378","EDWARDS",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"04381","LAUDERDALE",,10,5,,,
,"BHSI","8030","CURR LIT NEURO",,"14379","MARSHALL",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"14382","BROWN",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"34383","SABATINELLI",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"36215","ALTIZER",,5,0,,,
,"BHSI","8030","CURR LIT NEURO",,"44375","HOLMES",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"54367","CAI",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"54370","BAILE",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"64376","SHEN",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"74368","MCDOWELL",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"74371","HAAS",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"76024","ALTIZER",,1,0,,,
,"BHSI","8030","CURR LIT NEURO",,"84377","STICE",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"84380","WAGNER",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"94369","HAMMOND",,10,0,,,
,"BHSI","8030","CURR LIT NEURO",,"94372","CLEMENTZ",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"04387","CLEMENTZ",,10,2,,,
,"BHSI","8040","LAB GROUP MEETING",,"04390","EDWARDS",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"04395","HOLMES",,10,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"04400","SABATINELLI",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"14396","MILLER",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"24391","BAILE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"34397","BROWN",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"44389","STICE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"44392","WAGNER",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"46241","ALTIZER",,2,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"54384","CAI",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"54398","LAUDERDALE",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"64393","HAMMOND",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"74385","MCDOWELL",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"74399","SHEN",,10,1,,,
,"BHSI","8040","LAB GROUP MEETING",,"84394","HAAS",,10,0,,,
,"BHSI","8040","LAB GROUP MEETING",,"94386","MARSHALL",,10,0,,,
,"BHSI","8900","NEURO SCI SEM",,"46210","LAUDERDALE",,5,5,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"04406","EDWARDS",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"14401","CAI",,3,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"14415","LAUDERDALE",,5,1,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"24407","BAILE",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"24410","HAAS",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"34402","MCDOWELL",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"44408","WAGNER",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"44411","HOLMES",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"54403","MARSHALL",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"54417","SHEN",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"55972","DAILEY",,1,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"56216","ALTIZER",,5,1,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"64409","HAMMOND",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"64412","MILLER",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"74404","CLEMENTZ",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"74418","SABATINELLI",,5,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"84413","BROWN",,10,0,,,
,"BHSI","8920L","RESEARCH TECHNIQUES",,"94405","STICE",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"03165","MILLER",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"05636","DAILEY",,2,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"13166","STICE",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"16021","ALTIZER",,1,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"23175","LAUDERDALE",,5,2,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"33167","MCDOWELL",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"33170","BROWN",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"41847","HOLMES",,4,3,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"42819","BAILE",,1,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"42920","SABATINELLI",,4,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"43159","EDWARDS",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"43162","CAI",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"53171","HAMMOND",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"54420","MCDOWELL",,5,0,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"63163","SHEN",,5,1,,,
,"BHSI","9000","DOCTORAL RESEARCH",,"73169","WAGNER",,5,1,,,
